transaction_id,user_id,age,monthly_income,risk_profile,transaction_date,transaction_hour,category,merchant,amount,payment_method,device,is_salary_day_near,is_late_night,ad_clicked,discount_used,cashback_used,mood_score,financial_stress_level,impulse_purchase
217,393,40,50000,Balanced,2025-05-27,18,Rent,Myntra,11709.63,Debit Card,Mobile,0,0,0,0,0,6,4,0
218,376,43,35000,Conservative,2025-03-14,16,Electronics,Netflix,13913.05,UPI,Desktop,0,0,1,0,0,5,9,1
219,341,33,25000,Balanced,2025-01-06,19,Education,Paytm,2420.59,UPI,Mobile,0,0,0,0,0,1,1,0
220,194,35,35000,Balanced,2025-06-17,10,EMI,Netflix,9831.03,Credit Card,Mobile,0,0,0,0,0,2,7,1
221,43,39,75000,Balanced,2025-02-17,19,Health,BigBasket,2156.41,Credit Card,Mobile,0,0,0,1,0,1,0,0
222,66,44,25000,Balanced,2025-04-08,3,Investment,PhonePe,4816.54,UPI,Mobile,0,0,0,0,1,9,3,0
223,410,35,25000,Conservative,2025-10-27,19,Electronics,Groww,15940.94,UPI,Desktop,0,0,0,1,1,7,10,1
224,379,20,50000,Balanced,2025-08-05,8,Utilities,PhonePe,3134.92,Credit Card,Mobile,1,0,0,0,1,8,1,0
225,60,23,25000,Balanced,2025-07-14,14,Rent,Zomato,12786.91,UPI,Mobile,0,0,0,0,0,7,10,0
226,114,38,25000,Aggressive,2025-10-27,22,Entertainment,Uber,582.2,UPI,Tablet,0,1,0,0,0,6,0,0
227,188,43,25000,Balanced,2025-12-10,17,Investment,Myntra,2160.55,UPI,Mobile,0,0,0,1,0,2,1,0
228,435,33,50000,Conservative,2025-11-30,9,Education,Uber,2620.64,BNPL,Mobile,0,0,1,0,0,8,4,0
229,229,38,35000,Balanced,2025-05-24,23,Electronics,Uber,16087.5,UPI,Mobile,0,1,1,0,1,9,10,1
230,165,26,50000,Balanced,2025-07-31,2,Health,BigBasket,2560.6,UPI,Mobile,0,1,1,0,0,7,1,0
231,50,25,35000,Balanced,2025-02-01,4,Electronics,Zomato,1805.36,UPI,Mobile,1,0,0,0,0,2,1,0
232,499,44,15000,Aggressive,2025-08-10,15,Health,Paytm,2418.4,Debit Card,Desktop,0,0,0,1,0,7,3,0
233,472,23,25000,Conservative,2025-09-02,4,Health,Uber,2285.06,Debit Card,Mobile,1,0,1,0,1,5,1,0
234,495,43,25000,Conservative,2025-03-09,20,Electronics,Flipkart,13203.24,UPI,Mobile,0,0,0,0,0,10,10,0
235,346,19,75000,Balanced,2025-06-20,20,Groceries,Amazon,1477.22,UPI,Mobile,0,0,0,0,0,1,0,0
236,212,32,35000,Balanced,2025-01-16,15,Food Delivery,Swiggy,296.16,Credit Card,Mobile,0,0,0,0,0,10,0,0
237,242,23,35000,Conservative,2025-02-09,3,Investment,Uber,4431.78,Cash,Mobile,0,0,0,0,0,2,2,0
238,11,36,25000,Aggressive,2025-10-01,22,Travel,PhonePe,7307.9,Credit Card,Mobile,1,1,0,0,0,6,7,1
239,251,43,35000,Conservative,2025-03-08,1,Fashion,Myntra,3547.54,Credit Card,Mobile,0,1,1,0,0,1,4,1
240,150,33,15000,Conservative,2025-09-20,8,Utilities,BigBasket,1557.79,UPI,Mobile,0,0,0,0,0,6,2,0
241,178,41,35000,Balanced,2025-12-14,22,EMI,Croma,6379.7,Debit Card,Mobile,0,1,0,1,0,1,5,1
242,122,43,25000,Conservative,2025-03-19,9,Electronics,Amazon,2596.48,UPI,Mobile,0,0,1,1,0,5,2,0
243,329,36,35000,Balanced,2025-05-14,10,Travel,Flipkart,6457.85,BNPL,Mobile,0,0,0,1,0,8,6,0
244,397,19,75000,Balanced,2025-01-25,10,Fashion,Amazon,1392.26,UPI,Desktop,0,0,1,1,0,5,0,0
245,425,35,35000,Aggressive,2025-04-09,23,Rent,Flipkart,4253.35,UPI,Desktop,0,1,0,0,0,7,2,0
246,359,38,50000,Balanced,2025-01-25,21,Rent,Zomato,9037.3,UPI,Mobile,0,0,0,0,0,1,3,0
247,25,30,15000,Aggressive,2025-02-02,19,Health,Croma,2045.91,BNPL,Mobile,1,0,0,0,1,10,5,0
248,327,34,15000,Balanced,2025-04-29,23,Electronics,PhonePe,18109.99,Debit Card,Mobile,0,1,0,0,1,7,10,1
249,143,20,25000,Balanced,2025-08-20,9,Utilities,Amazon,1949.83,BNPL,Mobile,0,0,0,0,1,2,4,0
250,46,28,25000,Conservative,2025-05-24,23,Food Delivery,Flipkart,153.81,Credit Card,Mobile,0,1,0,0,1,9,2,1
251,490,42,35000,Conservative,2025-08-15,9,Investment,Netflix,4460.64,Credit Card,Desktop,0,0,1,0,0,1,4,1
252,15,26,15000,Conservative,2025-08-04,8,Investment,Uber,3284.85,Debit Card,Mobile,1,0,0,0,1,8,4,0
253,194,35,35000,Balanced,2025-03-31,15,Food Delivery,Swiggy,214.83,UPI,Desktop,0,0,0,0,1,7,0,0
254,216,44,15000,Balanced,2025-04-01,15,Education,Swiggy,4825.91,UPI,Mobile,1,0,0,1,0,10,6,0
255,302,30,15000,Conservative,2025-04-18,0,Utilities,Myntra,791.01,Credit Card,Mobile,0,1,0,0,0,8,1,0
256,129,37,25000,Conservative,2025-05-22,22,Health,Flipkart,2758.46,Cash,Mobile,0,1,0,1,1,3,4,1
257,196,35,35000,Conservative,2025-09-10,14,Fashion,Amazon,1824.16,Credit Card,Desktop,0,0,0,1,0,6,1,0
258,233,32,35000,Conservative,2025-12-06,1,Entertainment,Myntra,511.38,UPI,Mobile,0,1,0,0,1,10,0,0
259,234,33,15000,Conservative,2025-07-27,12,Fashion,Zomato,2976.32,Credit Card,Desktop,0,0,0,1,1,6,5,1
260,215,35,35000,Conservative,2025-05-16,5,Fashion,Flipkart,4788.36,Credit Card,Mobile,0,0,0,0,1,3,4,1
261,111,39,35000,Conservative,2025-06-20,5,Rent,Groww,7863.84,UPI,Desktop,0,0,0,0,0,5,4,0
262,5,39,15000,Balanced,2025-06-22,0,Electronics,Myntra,16256.45,Debit Card,Mobile,0,1,0,0,0,5,10,1
263,299,37,25000,Aggressive,2025-03-19,9,Education,Swiggy,562.8,BNPL,Mobile,0,0,0,0,0,2,3,0
264,280,42,75000,Conservative,2025-03-21,19,Rent,Myntra,14718.49,Debit Card,Mobile,0,0,1,0,0,5,3,0
265,324,25,35000,Balanced,2025-06-21,17,Education,PhonePe,2081.33,Debit Card,Mobile,0,0,0,0,0,8,1,0
266,417,42,50000,Conservative,2025-05-23,4,Entertainment,Croma,498.57,Credit Card,Mobile,0,0,0,0,0,2,2,1
267,312,25,35000,Conservative,2025-09-04,10,Groceries,Groww,1409.37,Cash,Mobile,1,0,1,1,0,4,0,0
268,474,32,35000,Balanced,2025-10-12,23,Utilities,Myntra,2775.5,UPI,Mobile,0,1,0,0,0,9,1,0
269,292,19,50000,Aggressive,2025-07-25,3,Health,Swiggy,1309.8,UPI,Mobile,0,0,0,1,0,4,0,0
270,198,32,25000,Balanced,2025-08-30,23,Health,Amazon,2077.34,UPI,Mobile,0,1,1,0,0,9,1,0
271,220,34,25000,Balanced,2025-01-22,22,Food Delivery,Amazon,613.91,Debit Card,Mobile,0,1,0,0,0,2,2,1
272,164,28,50000,Aggressive,2025-09-11,18,Education,Amazon,3467.12,UPI,Mobile,0,0,1,0,0,10,1,0
273,201,18,15000,Conservative,2025-03-28,2,Entertainment,PhonePe,796.79,UPI,Mobile,0,1,1,0,0,2,3,1
274,273,34,75000,Balanced,2025-09-07,7,Health,Groww,2023.36,Cash,Mobile,0,0,1,0,0,7,0,0
275,53,41,50000,Conservative,2025-11-02,10,Utilities,Flipkart,1704.4,Debit Card,Mobile,1,0,1,1,0,5,0,0
276,109,19,15000,Balanced,2025-04-15,12,Food Delivery,Groww,100.0,UPI,Mobile,0,0,0,1,1,1,2,1
277,462,36,25000,Conservative,2025-02-11,22,Education,Swiggy,1936.97,UPI,Mobile,0,1,0,0,0,5,1,0
278,260,34,35000,Balanced,2025-07-16,9,Rent,Zomato,5282.41,BNPL,Mobile,0,0,0,0,0,4,8,1
279,75,40,25000,Conservative,2025-08-15,17,Groceries,Flipkart,1100.47,Cash,Mobile,0,0,0,1,0,6,0,0
280,94,26,100000,Conservative,2025-10-01,23,Entertainment,Croma,765.05,UPI,Desktop,1,1,0,0,0,1,2,1
281,18,21,25000,Balanced,2025-05-30,19,Utilities,BigBasket,867.05,Credit Card,Mobile,0,0,0,1,0,7,0,0
282,421,34,100000,Aggressive,2025-07-12,16,Entertainment,BigBasket,1013.71,Credit Card,Desktop,0,0,0,0,1,10,0,0
283,310,31,25000,Aggressive,2025-10-22,1,Fashion,Amazon,2748.9,UPI,Mobile,0,1,0,0,0,9,2,0
284,372,39,15000,Balanced,2025-12-26,11,Groceries,Croma,1388.46,UPI,Mobile,0,0,0,0,0,1,1,0
285,80,42,50000,Conservative,2025-11-12,15,EMI,Amazon,5993.25,UPI,Mobile,0,0,0,0,0,3,2,0
286,180,32,75000,Balanced,2025-03-05,3,EMI,Myntra,4820.56,BNPL,Mobile,1,0,0,1,0,4,4,0
287,357,43,35000,Conservative,2025-10-07,22,Utilities,Flipkart,1098.05,UPI,Mobile,0,1,1,1,0,5,0,0
288,226,20,35000,Aggressive,2025-09-03,12,Fashion,Amazon,3906.12,UPI,Mobile,1,0,0,0,0,8,2,0
289,331,21,25000,Aggressive,2025-02-09,16,EMI,Croma,2745.4,UPI,Desktop,0,0,1,0,0,3,2,0
290,36,43,25000,Conservative,2025-02-24,7,Groceries,Netflix,1068.71,Credit Card,Tablet,0,0,0,0,1,5,0,0
291,151,41,75000,Balanced,2025-03-13,5,Investment,Netflix,7623.5,UPI,Mobile,0,0,0,1,0,2,2,0
292,322,38,35000,Aggressive,2025-12-22,2,Investment,Myntra,3889.82,Cash,Mobile,0,1,0,1,1,9,2,0
293,342,38,35000,Conservative,2025-08-19,10,Fashion,Amazon,3202.61,Credit Card,Mobile,0,0,0,0,0,2,3,1
294,368,21,50000,Conservative,2025-11-07,22,Electronics,Flipkart,19012.85,UPI,Mobile,0,1,1,0,0,8,9,1
295,260,34,35000,Balanced,2025-01-15,4,Travel,Myntra,3526.08,Credit Card,Mobile,0,0,0,1,0,6,2,0
296,63,23,25000,Aggressive,2025-06-17,13,EMI,Flipkart,9580.23,UPI,Desktop,0,0,0,0,0,9,7,0
297,321,28,35000,Conservative,2025-04-07,17,Travel,Paytm,10838.24,Credit Card,Tablet,0,0,0,1,0,7,6,0
298,41,30,35000,Conservative,2025-06-26,19,EMI,BigBasket,5048.74,UPI,Mobile,0,0,0,0,0,9,2,0
299,498,34,100000,Conservative,2025-11-12,10,Travel,BigBasket,10601.88,Credit Card,Mobile,0,0,1,1,1,5,4,1
300,366,43,35000,Conservative,2025-07-04,0,Fashion,Netflix,2328.86,UPI,Mobile,1,1,0,0,1,3,3,1
301,152,29,35000,Balanced,2025-11-20,4,Health,Paytm,2771.78,UPI,Mobile,0,0,0,0,1,10,1,0
302,430,26,15000,Aggressive,2025-05-27,20,Electronics,PhonePe,11772.76,UPI,Mobile,0,0,0,0,0,1,10,1
303,112,37,15000,Conservative,2025-09-27,13,Fashion,Amazon,2861.57,UPI,Desktop,0,0,0,0,0,10,3,0
304,326,41,75000,Conservative,2025-10-31,9,Fashion,Myntra,1829.27,Credit Card,Mobile,0,0,0,0,0,6,0,0
305,138,20,35000,Balanced,2025-01-21,18,Health,Swiggy,2739.11,UPI,Desktop,0,0,0,0,0,2,1,0
306,354,36,35000,Balanced,2025-04-09,15,Food Delivery,Flipkart,390.13,Credit Card,Mobile,0,0,1,0,0,4,2,1
307,332,24,50000,Conservative,2025-03-11,15,Electronics,Myntra,5187.68,Debit Card,Mobile,0,0,0,0,0,6,2,0
308,183,26,25000,Conservative,2025-09-05,16,Fashion,Croma,1626.06,Debit Card,Mobile,1,0,0,1,0,3,1,0
309,153,42,25000,Conservative,2025-11-22,11,Rent,BigBasket,11750.5,UPI,Desktop,0,0,0,0,0,10,9,0
310,45,29,25000,Aggressive,2025-04-27,12,Food Delivery,Zomato,352.6,Debit Card,Tablet,0,0,1,1,1,4,2,1
311,415,23,100000,Aggressive,2025-01-01,12,Electronics,Flipkart,18846.8,BNPL,Mobile,1,0,1,1,0,9,8,1
312,212,32,35000,Balanced,2025-04-25,19,Entertainment,Flipkart,693.62,UPI,Desktop,0,0,0,0,0,4,0,0
313,427,41,50000,Conservative,2025-08-15,1,Rent,Swiggy,10723.31,UPI,Mobile,0,1,0,1,0,2,6,1
314,100,35,35000,Aggressive,2025-02-14,0,Investment,Groww,5296.23,UPI,Mobile,0,1,0,0,1,6,3,0
315,350,19,75000,Conservative,2025-09-26,21,Electronics,Netflix,1976.77,Debit Card,Mobile,0,0,1,0,0,3,2,1
316,119,36,35000,Conservative,2025-02-14,2,Electronics,Amazon,11826.79,Debit Card,Mobile,0,1,0,0,0,6,8,1
317,438,19,35000,Aggressive,2025-05-24,17,Education,Netflix,3469.96,UPI,Mobile,0,0,0,1,0,5,1,0
318,124,38,35000,Balanced,2025-05-05,10,Travel,Croma,11560.36,UPI,Mobile,1,0,0,0,1,4,6,0
319,109,19,15000,Balanced,2025-08-17,13,EMI,Myntra,6846.71,UPI,Tablet,0,0,1,1,0,6,9,0
320,96,18,15000,Conservative,2025-03-30,8,Health,Swiggy,2317.33,UPI,Mobile,0,0,0,0,0,3,3,0
321,315,37,35000,Aggressive,2025-08-24,23,Health,Uber,2031.51,Debit Card,Mobile,0,1,0,1,0,8,1,0
322,488,23,75000,Balanced,2025-09-28,1,Electronics,Myntra,15760.82,UPI,Mobile,0,1,0,0,0,2,6,1
323,255,28,15000,Aggressive,2025-07-09,13,Travel,Myntra,4125.28,Credit Card,Tablet,0,0,0,0,1,5,5,0
324,471,20,25000,Conservative,2025-11-25,1,Rent,Paytm,6790.35,Cash,Mobile,0,1,0,0,1,3,7,1
325,66,44,25000,Balanced,2025-03-20,3,Groceries,BigBasket,945.48,UPI,Tablet,0,0,0,0,0,8,0,0
326,117,25,50000,Aggressive,2025-02-16,21,Education,PhonePe,2961.8,UPI,Mobile,0,0,0,0,0,10,1,0
327,228,35,25000,Conservative,2025-08-07,0,EMI,Amazon,6342.67,BNPL,Desktop,0,1,0,0,0,8,10,1
328,431,27,50000,Balanced,2025-03-23,10,Travel,Zomato,3404.21,Credit Card,Mobile,0,0,0,0,0,2,1,0
329,209,39,50000,Balanced,2025-12-29,6,Entertainment,Groww,883.12,UPI,Mobile,0,0,1,1,1,9,2,1
330,83,21,25000,Conservative,2025-07-04,19,EMI,Groww,5422.73,UPI,Mobile,1,0,1,0,1,8,4,0
331,301,43,75000,Conservative,2025-12-16,0,Utilities,Amazon,2559.49,UPI,Mobile,0,1,0,0,0,9,0,0
332,418,25,75000,Balanced,2025-12-09,2,Education,BigBasket,3207.22,Debit Card,Mobile,0,1,1,0,1,2,2,1
333,318,29,75000,Conservative,2025-04-12,20,Health,Flipkart,3334.72,UPI,Desktop,0,0,0,0,1,2,0,0
334,73,34,25000,Conservative,2025-04-06,1,Investment,Amazon,4233.28,UPI,Desktop,0,1,1,1,0,7,5,1
335,67,36,25000,Conservative,2025-05-21,4,Rent,BigBasket,12197.95,UPI,Mobile,0,0,0,0,0,3,9,0
336,259,28,75000,Aggressive,2025-03-13,21,Education,Zomato,2096.37,UPI,Mobile,0,0,0,0,0,1,0,0
337,445,40,15000,Aggressive,2025-06-14,5,Education,Uber,2565.34,BNPL,Desktop,0,0,0,0,1,4,8,1
338,44,42,15000,Balanced,2025-07-25,16,EMI,Netflix,7353.63,UPI,Tablet,0,0,0,0,0,1,9,0
339,360,19,35000,Balanced,2025-11-09,11,Rent,PhonePe,16925.25,UPI,Desktop,0,0,0,0,0,6,9,0
340,466,37,50000,Balanced,2025-09-09,18,Entertainment,Myntra,1153.56,UPI,Mobile,0,0,1,1,0,3,2,1
341,471,20,25000,Conservative,2025-11-07,22,Electronics,Zomato,11560.12,BNPL,Mobile,0,1,0,1,1,10,10,1
342,448,29,15000,Conservative,2025-09-21,16,EMI,Amazon,5937.07,UPI,Mobile,0,0,0,1,0,5,7,0
343,125,22,35000,Balanced,2025-03-04,4,Travel,PhonePe,8979.14,Credit Card,Mobile,1,0,0,0,0,3,7,1
344,231,31,25000,Conservative,2025-11-18,18,Rent,Myntra,11327.84,UPI,Mobile,0,0,0,1,0,9,9,0
345,471,20,25000,Conservative,2025-06-25,15,EMI,Amazon,3755.15,Credit Card,Desktop,0,0,1,0,0,6,5,1
346,101,19,25000,Conservative,2025-04-22,10,EMI,Zomato,3613.83,BNPL,Mobile,0,0,0,1,0,9,5,0
347,303,18,15000,Aggressive,2025-06-12,20,Travel,Swiggy,4556.76,UPI,Mobile,0,0,0,1,1,2,8,1
348,283,32,35000,Conservative,2025-08-12,2,Groceries,Croma,1287.06,UPI,Mobile,0,1,0,1,0,2,0,0
349,454,22,15000,Aggressive,2025-07-26,12,EMI,Groww,6786.89,BNPL,Mobile,0,0,1,0,0,9,10,1
350,138,20,35000,Balanced,2025-08-09,15,Entertainment,Swiggy,693.15,UPI,Desktop,0,0,0,0,0,7,0,0
351,381,29,25000,Conservative,2025-01-31,10,Health,Zomato,391.8,Cash,Mobile,0,0,0,0,0,5,0,0
352,15,26,15000,Conservative,2025-02-04,14,Food Delivery,Paytm,294.63,UPI,Mobile,1,0,0,1,0,3,0,0
353,85,20,50000,Balanced,2025-02-03,10,Electronics,Paytm,18333.39,Credit Card,Mobile,1,0,0,1,0,10,9,1
354,98,35,35000,Aggressive,2025-01-19,2,Utilities,Amazon,2713.21,Cash,Mobile,0,1,0,0,0,7,1,0
355,227,43,25000,Aggressive,2025-10-23,14,Education,Uber,2978.0,Debit Card,Mobile,0,0,0,0,0,1,2,0
356,368,21,50000,Conservative,2025-10-12,2,Education,Netflix,950.67,Debit Card,Mobile,0,1,0,0,1,2,0,0
357,451,41,50000,Conservative,2025-07-07,6,Food Delivery,Croma,100.0,Credit Card,Mobile,0,0,0,0,0,1,2,1
358,371,39,35000,Balanced,2025-07-21,16,Entertainment,Groww,442.17,Credit Card,Mobile,0,0,0,1,0,2,2,1
359,346,19,75000,Balanced,2025-05-01,12,Electronics,PhonePe,14869.43,Cash,Mobile,1,0,0,0,0,1,5,1
360,97,40,25000,Balanced,2025-11-03,9,Health,Groww,3029.64,Debit Card,Mobile,1,0,0,0,0,8,2,0
361,490,42,35000,Conservative,2025-06-10,19,Rent,Uber,7064.61,Credit Card,Desktop,0,0,0,0,0,2,6,1
362,400,39,25000,Balanced,2025-09-01,13,Entertainment,BigBasket,993.17,UPI,Mobile,1,0,0,1,0,3,0,0
363,394,37,50000,Conservative,2025-08-21,16,Entertainment,Swiggy,965.9,UPI,Tablet,0,0,0,0,1,8,0,0
364,350,19,75000,Conservative,2025-09-24,1,Entertainment,Zomato,1321.64,Credit Card,Mobile,0,1,0,0,0,6,2,1
365,344,40,50000,Conservative,2025-12-25,23,Education,BigBasket,3547.47,Debit Card,Mobile,0,1,0,1,1,7,1,0
366,352,27,35000,Aggressive,2025-03-20,2,EMI,BigBasket,713.11,UPI,Mobile,0,1,0,0,0,10,0,0
367,151,41,75000,Balanced,2025-03-10,19,Electronics,Groww,9343.91,Cash,Mobile,0,0,0,0,0,5,2,0
368,394,37,50000,Conservative,2025-07-09,0,Education,Swiggy,3458.85,Credit Card,Mobile,0,1,0,0,1,2,3,1
369,203,20,35000,Balanced,2025-03-19,11,Travel,BigBasket,6984.14,UPI,Mobile,0,0,1,0,1,7,3,0
370,458,44,75000,Aggressive,2025-03-30,22,Investment,Flipkart,4912.19,UPI,Mobile,0,1,0,1,0,1,1,0
371,216,44,15000,Balanced,2025-02-08,2,Electronics,Flipkart,12730.68,Cash,Mobile,0,1,0,1,0,7,10,1
372,190,22,100000,Aggressive,2025-07-02,17,Food Delivery,Swiggy,188.74,Cash,Desktop,1,0,0,0,0,4,0,0
373,29,20,50000,Conservative,2025-12-28,20,Food Delivery,Uber,449.35,Debit Card,Desktop,0,0,1,0,0,5,0,0
374,471,20,25000,Conservative,2025-08-03,23,Fashion,Paytm,3046.76,Debit Card,Mobile,1,1,0,0,1,3,4,1
375,223,32,15000,Conservative,2025-03-08,16,Education,Myntra,1293.67,Credit Card,Mobile,0,0,0,0,0,2,1,0
376,211,44,35000,Conservative,2025-06-01,7,Entertainment,PhonePe,1077.8,UPI,Mobile,1,0,1,1,0,3,2,1
377,237,39,25000,Balanced,2025-05-16,13,Health,Amazon,493.57,BNPL,Mobile,0,0,0,0,1,3,3,0
378,259,28,75000,Aggressive,2025-03-08,22,Utilities,Zomato,1807.37,Credit Card,Mobile,0,1,0,1,0,1,2,1
379,432,22,50000,Conservative,2025-04-08,1,Travel,Zomato,6840.89,Debit Card,Mobile,0,1,0,1,1,8,2,0
380,15,26,15000,Conservative,2025-02-24,16,Groceries,Groww,1272.87,Debit Card,Mobile,0,0,0,1,0,7,1,0
381,235,18,15000,Balanced,2025-09-23,12,Electronics,Uber,8629.19,Cash,Mobile,0,0,1,0,0,1,10,1
382,126,29,35000,Conservative,2025-03-13,18,Electronics,Netflix,14833.66,UPI,Mobile,0,0,0,0,1,8,8,0
383,255,28,15000,Aggressive,2025-11-25,8,Groceries,PhonePe,1153.89,UPI,Mobile,0,0,0,1,0,6,1,0
384,93,31,75000,Conservative,2025-12-29,8,Electronics,Amazon,13136.1,UPI,Mobile,0,0,0,0,1,4,5,1
385,380,29,100000,Conservative,2025-11-17,7,Entertainment,Myntra,858.59,UPI,Mobile,0,0,0,1,1,1,2,1
386,44,42,15000,Balanced,2025-01-26,13,Education,BigBasket,978.04,UPI,Mobile,0,0,0,1,0,1,1,0
387,170,39,50000,Aggressive,2025-01-20,21,Electronics,Flipkart,11310.77,UPI,Mobile,0,0,0,1,1,2,6,1
388,302,30,15000,Conservative,2025-12-14,3,Electronics,Amazon,8584.23,Credit Card,Desktop,0,0,0,0,1,4,10,1
389,266,23,35000,Conservative,2025-08-03,12,Groceries,Flipkart,747.5,UPI,Desktop,1,0,0,1,0,9,0,0
390,316,19,35000,Balanced,2025-06-13,18,Health,Zomato,1705.06,UPI,Mobile,0,0,0,1,0,6,0,0
391,139,36,50000,Balanced,2025-12-26,0,Fashion,Netflix,3031.66,Credit Card,Desktop,0,1,0,0,0,5,3,1
392,232,43,50000,Balanced,2025-07-14,11,Utilities,Flipkart,974.47,BNPL,Mobile,0,0,0,0,0,6,3,0
393,150,33,15000,Conservative,2025-08-11,0,Groceries,Croma,983.57,UPI,Desktop,0,1,0,0,0,9,1,0
394,53,41,50000,Conservative,2025-09-26,12,Fashion,Amazon,3252.15,UPI,Mobile,0,0,0,0,0,1,1,0
395,70,42,15000,Aggressive,2025-06-26,13,Health,Groww,3220.94,BNPL,Mobile,0,0,1,0,0,1,9,1
396,217,42,35000,Balanced,2025-12-05,6,Education,Netflix,2535.95,Credit Card,Mobile,1,0,1,0,1,6,1,0
397,129,37,25000,Conservative,2025-04-12,11,Education,PhonePe,2830.52,UPI,Mobile,0,0,0,0,0,7,2,0
398,101,19,25000,Conservative,2025-07-19,6,Investment,Amazon,7889.74,Credit Card,Mobile,0,0,0,0,1,7,6,0
399,175,43,50000,Balanced,2025-07-26,12,Rent,Amazon,18418.67,UPI,Mobile,0,0,0,1,0,2,7,0
400,451,41,50000,Conservative,2025-06-11,13,Travel,Zomato,1600.11,BNPL,Desktop,0,0,0,1,1,10,3,0
401,220,34,25000,Balanced,2025-06-26,16,Rent,Myntra,15108.55,Credit Card,Desktop,0,0,0,1,0,2,10,1
402,458,44,75000,Aggressive,2025-09-28,0,EMI,Paytm,4931.04,Credit Card,Mobile,0,1,0,0,1,6,1,0
403,200,30,15000,Conservative,2025-04-21,12,Health,Uber,2258.65,UPI,Mobile,0,0,0,0,0,4,3,0
404,264,37,35000,Conservative,2025-10-05,13,Education,BigBasket,3334.87,Credit Card,Desktop,1,0,1,0,0,10,1,0
405,240,20,75000,Balanced,2025-04-09,19,Travel,Flipkart,11213.6,Debit Card,Desktop,0,0,0,0,0,10,2,0
406,458,44,75000,Aggressive,2025-05-14,4,Travel,Myntra,4150.22,UPI,Mobile,0,0,1,1,0,6,1,0
407,234,33,15000,Conservative,2025-09-03,2,Utilities,Uber,2251.52,UPI,Mobile,1,1,1,0,0,5,5,1
408,283,32,35000,Conservative,2025-08-24,11,EMI,Amazon,4423.53,UPI,Desktop,0,0,0,0,0,5,2,0
409,141,29,25000,Conservative,2025-03-23,5,Fashion,Flipkart,1746.79,Credit Card,Mobile,0,0,0,1,0,8,1,0
410,186,27,100000,Aggressive,2025-01-02,22,Food Delivery,Myntra,516.22,Credit Card,Mobile,1,1,1,0,0,7,2,1
411,200,30,15000,Conservative,2025-09-09,11,Travel,Zomato,6376.51,Debit Card,Mobile,0,0,1,0,0,6,8,0
412,342,38,35000,Conservative,2025-07-13,14,Food Delivery,Paytm,402.69,Credit Card,Desktop,0,0,0,1,0,10,0,0
413,104,27,50000,Aggressive,2025-06-11,10,Electronics,Flipkart,12415.96,Credit Card,Desktop,0,0,0,1,1,8,6,1
414,495,43,25000,Conservative,2025-07-15,23,Utilities,Myntra,2562.8,UPI,Mobile,0,1,0,0,0,4,2,0
415,196,35,35000,Conservative,2025-04-01,19,Rent,Paytm,5504.52,UPI,Desktop,1,0,0,0,0,6,3,0
416,166,23,15000,Balanced,2025-09-17,3,EMI,Amazon,4063.45,UPI,Desktop,0,0,0,1,1,2,7,1
417,337,25,15000,Balanced,2025-09-06,10,Electronics,Amazon,19328.46,Debit Card,Tablet,0,0,1,0,0,9,10,1
418,452,36,50000,Balanced,2025-11-22,5,Electronics,Swiggy,12712.93,Credit Card,Mobile,0,0,0,1,0,1,7,1
419,316,19,35000,Balanced,2025-08-27,19,Rent,Flipkart,9265.88,Credit Card,Mobile,0,0,1,0,0,2,7,1
420,69,35,50000,Balanced,2025-03-03,0,Groceries,BigBasket,1444.92,UPI,Mobile,1,1,1,0,0,1,2,1
421,269,40,35000,Conservative,2025-04-26,17,Travel,Myntra,5871.88,Debit Card,Desktop,0,0,1,1,0,6,3,0
422,44,42,15000,Balanced,2025-01-22,7,Investment,Amazon,2296.43,Credit Card,Desktop,0,0,0,0,0,8,3,0
423,183,26,25000,Conservative,2025-02-10,0,Health,Swiggy,2960.89,Debit Card,Mobile,0,1,1,0,0,8,2,0
424,287,25,50000,Conservative,2025-08-14,1,Education,PhonePe,2320.39,Credit Card,Mobile,0,1,0,1,0,4,2,1
425,57,19,35000,Conservative,2025-03-18,0,Fashion,Swiggy,1621.04,BNPL,Mobile,0,1,0,1,0,7,5,1
426,369,28,25000,Conservative,2025-01-24,20,Groceries,Zomato,1542.15,BNPL,Mobile,0,0,1,1,0,7,4,0
427,212,32,35000,Balanced,2025-01-13,15,Electronics,Flipkart,13959.96,UPI,Mobile,0,0,0,0,0,9,7,0
428,261,42,50000,Balanced,2025-05-30,12,Health,PhonePe,1632.41,Debit Card,Mobile,0,0,0,1,0,2,0,0
429,364,30,50000,Conservative,2025-01-29,10,Travel,Groww,7313.52,Debit Card,Mobile,0,0,1,0,1,2,2,0
430,131,18,35000,Balanced,2025-12-07,15,Travel,Zomato,7834.94,UPI,Desktop,0,0,0,0,0,8,4,0
431,190,22,100000,Aggressive,2025-05-01,22,Food Delivery,Amazon,631.81,Debit Card,Mobile,1,1,1,1,0,5,2,1
432,101,19,25000,Conservative,2025-07-24,2,Electronics,Zomato,4832.14,Credit Card,Mobile,0,1,1,0,1,7,5,1
433,204,22,50000,Conservative,2025-12-25,18,Groceries,Zomato,1311.28,Credit Card,Mobile,0,0,0,1,1,3,2,1
434,103,28,50000,Balanced,2025-10-18,8,EMI,Flipkart,6672.93,UPI,Mobile,0,0,0,1,0,4,2,0
